,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena
4129,Beograd,Opština Savski venac,Centar,bulevar oslobodjenja,Stan,130.0,4.0,CG,1,3,239000.0
766,Beograd,Opština Voždovac,Bulevar oslobođenja,bulevar oslobodjenja,Stan,179.0,5.0,EG,PR,1,259000.0
4530,Beograd,Opština Novi Beograd,Blok 29,bulevar umetnosti,Stan,61.0,2.0,CG,PR,6,61900.0
3498,Beograd,Opština Novi Beograd,Blok 29,bulevar umetnosti,Stan,55.0,1.5,CG,4,7,79000.0
763,Beograd,Opština Savski venac,Senjak,Bulevar vojvode misica,Stan,106.0,4.0,CG,PR,8,120000.0
2551,Beograd,Opština Savski venac,Sajam,Bulevar vojvode misica,Stan,77.0,2.5,CG,5,7,85000.0
564,Beograd,Opština Savski venac,Sajam,Bulevar vojvode misica,Stan,77.0,2.5,CG,5,7,85000.0
3659,Beograd,Opština Savski venac,Senjak,Bulevar vojvode misica,Stan,106.0,4.0,CG,PR,9,125000.0
1399,Beograd,Opština Savski venac,Sajam,Bulevar vojvode misica,Stan,112.0,3.0,CG,5,8,117000.0
4,Beograd,Opština Savski venac,Sajam,Bulevar vojvode misica,Stan,110.0,3.0,CG,5,8,119000.0
1821,Beograd,Opština Savski venac,Sajam,Bulevar vojvode misica,Stan,110.0,3.0,CG,5,8,119000.0
2560,Beograd,Opština Savski venac,Senjak,Bulevar vojvode misica,Stan,106.0,4.0,CG,PR,8,120000.0
4134,Beograd,Opština Savski venac,Senjak,Bulevar vojvode misica,Stan,102.0,3.0,CG,1,7,135000.0
3352,Beograd,Opština Savski venac,Sajam,Bulevar vojvode misica,Stan,112.0,3.0,CG,5,8,117000.0
809,Beograd,Opština Novi Beograd,Opština,Bulevar zorana djindjica,Stan,90.0,3.0,CG,1,9,110000.0
2521,Beograd,Opština Novi Beograd,Opština,Bulevar zorana djindjica,Stan,90.0,3.0,CG,1,9,110000.0
5763,Beograd,Opština Zemun,Zemun polje,burgerovih,Stan,32.0,1.0,TA,1,1,26000.0
3600,Beograd,Opština Stari grad,Politika,cetinjska,Stan,49.0,2.0,TA,2,2,89500.0
6035,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,42.0,2.0,CG,1,15,52000.0
31,Beograd,Opština Zvezdara,Veliki Mokri Lug,cvetanova cuprija,Stan,40.0,1.5,EG,VPR,3,38500.0
1980,Beograd,Opština Zvezdara,Veliki Mokri Lug,cvetanova cuprija,Stan,40.0,1.5,EG,VPR,3,38500.0
159,Beograd,Opština Voždovac,Medaković 3,cvetanova cuprija,Stan,38.0,1.5,EG,2,4,36500.0
1866,Beograd,Opština Voždovac,Medaković 3,cvetanova cuprija,Stan,38.0,1.5,EG,2,4,36500.0
3852,Beograd,Opština Rakovica,Petlovo brdo,cajnicka,Stan,40.0,1.5,CG,3,4,41000.0
5168,Beograd,Opština Rakovica,Petlovo brdo,cajnicka,Stan,56.0,2.0,CG,1,3,48000.0
1626,Beograd,Opština Voždovac,Lekino brdo,cankareva,Stan,43.0,1.5,CG,3,4,60000.0
2700,Beograd,Opština Voždovac,Lekino brdo,cankareva,Stan,43.0,1.5,CG,3,4,60000.0
1757,Beograd,Opština Stari grad,Bajlonijeva pijaca,cara dusana,Stan,112.0,3.5,EG,4,4,160000.0
3265,Beograd,Opština Zemun,Gornji grad,cara dusana,Stan,120.0,3.0,EG,2,2,129000.0
184,Beograd,Opština Stari grad,Bajlonijeva pijaca,cara dusana,Stan,112.0,3.5,EG,4,4,160000.0
4981,Beograd,Opština Stari grad,Cara Dušana,cara dusana,Stan,70.0,3.0,TA,3,3,90000.0
1430,Beograd,Opština Zemun,Cara Dušana,cara dusana,Stan,74.0,3.5,EG,3,4,115000.0
3313,Beograd,Opština Zemun,Cara Dušana,cara dusana,Stan,74.0,3.5,EG,3,4,115000.0
1653,Beograd,Opština Zemun,Gornji grad,cara dusana,Stan,120.0,3.0,EG,2,2,129000.0
2645,Beograd,Opština Zemun,Cara Dušana,cara dusana,Stan,51.0,2.5,EG,1,4,66000.0
1242,Beograd,Opština Zemun,Cara Dušana,cara dusana,Stan,51.0,2.5,EG,1,4,66000.0
5369,Beograd,Opština Stari grad,Kalemegdan,cara dusana,Stan,50.0,2.0,CG,3,6,90000.0
1147,Beograd,Opština Stari grad,Kalemegdan,cara dusana,Stan,69.0,3.0,TA,3,3,90000.0
2952,Beograd,Opština Stari grad,Kalemegdan,cara dusana,Stan,69.0,3.0,TA,3,3,90000.0
1668,Beograd,Opština Zemun,Centar,cara dusana,Stan,51.0,2.5,EG,1,4,69000.0
3548,Beograd,Opština Zemun,Gornji grad,cara dusana,Stan,49.0,2.0,EG,2,5,75000.0
5509,Beograd,Opština Stari grad,Dorćol,cara dusana,Stan,61.0,2.0,EG,2,6,114900.0
4571,Beograd,Opština Stari grad,Cara Dušana,cara dusana,Stan,87.0,4.5,EG,4,5,125000.0
4356,Beograd,Opština Zemun,Cara Dušana,cara dusana,Stan,50.0,1.5,EG,PR,4,75000.0
3430,Beograd,Opština Zemun,Centar,cara dusana,Stan,51.0,2.5,EG,1,4,69000.0
3477,Beograd,Opština Stari grad,Centar,cara dusana,Stan,53.0,2.0,CG,1,10,87000.0
5421,Beograd,Opština Stari grad,Dorćol,cara dusana,Stan,125.0,3.0,CG,VPR,5,184000.0
4190,Beograd,Opština Zemun,Cara Dušana,cara dusana,Stan,51.0,2.5,CG,1,4,69000.0
5524,Beograd,Opština Stari grad,Centar,cara lazara,Stan,40.0,2.0,CG,1,5,120000.0
4552,Beograd,Opština Stari grad,Knez Mihailova,cara lazara,Stan,85.0,3.0,CG,2,4,235000.0
4427,Beograd,Opština Vračar,Kalenić pijaca,cara nikolaja,Stan,71.0,2.5,CG,VPR,5,98000.0
4828,Beograd,Opština Vračar,SC Vračar,cara nikolaja,Stan,135.0,4.5,CG,4,6,280000.0
4077,Beograd,Opština Vračar,Crveni krst,cara nikolaja,Stan,135.0,4.5,CG,4,6,280000.0
5961,Beograd,Opština Vračar,Kalenić pijaca,cara nikolaja,Stan,56.0,2.0,TA,4,4,69900.0
3784,Beograd,Opština Vračar,Čubura,cara nikolaja drugog,Stan,65.0,2.0,CG,6,8,97000.0
4783,Beograd,Opština Vračar,Crveni krst,cara nikolaja ii,Stan,66.0,2.0,CG,6,8,97000.0
5281,Beograd,Opština Vračar,Crveni krst,cara nikolaja ii,Stan,61.0,2.0,CG,6,8,97000.0
677,Beograd,Opština Vračar,SC Vračar,cara nikolaja ii,Stan,130.0,4.0,CG,3,7,285824.0
5817,Beograd,Opština Vračar,Kalenić pijaca,cara nikolaja ii,Stan,56.0,2.0,EG,4,4,69000.0
3742,Beograd,Opština Vračar,Crveni krst,cara nikolaja ii,Stan,61.0,2.0,CG,6,7,97000.0
4246,Beograd,Opština Vračar,Čubura,cara nikolaja ii,Stan,96.0,3.0,CG,3,5,235000.0
5655,Beograd,Opština Vračar,Čubura,cara nikolaja ii,Stan,73.0,2.5,CG,3,6,136200.0
4415,Beograd,Opština Vračar,Čubura,cara nikolaja ii,Stan,104.0,3.0,CG,3,5,245000.0
2433,Beograd,Opština Vračar,SC Vračar,cara nikolaja ii,Stan,130.0,4.0,CG,3,7,285824.0
4504,Beograd,Opština Vračar,Kalenić pijaca,cara nikolaja ii,Stan,61.0,2.0,CG,5,7,104000.0
526,Beograd,Opština Stari grad,Knez Mihailova,cara urosa,Stan,31.0,1.0,TA,VPR,4,56000.0
2366,Beograd,Opština Stari grad,Knez Mihailova,cara urosa,Stan,31.0,1.0,TA,VPR,4,56000.0
2782,Beograd,Opština Stari grad,Kalemegdan,cara urosa,Stan,65.0,2.0,CG,8,8,103000.0
1228,Beograd,Opština Stari grad,Kalemegdan,cara urosa,Stan,65.0,2.0,CG,8,8,103000.0
5410,Beograd,Opština Stari grad,Dorćol,cara urosa,Stan,53.0,2.0,CG,5,5,100000.0
3876,Beograd,Opština Stari grad,Topličin venac,carice milice,Stan,57.0,2.5,TA,3,3,92000.0
4144,Beograd,Opština Stari grad,Gundulićev venac,carigradska,Stan,70.0,3.0,EG,PR,1,85000.0
5367,Beograd,Opština Palilula,Centar,carigradska,Stan,57.0,3.0,EG,VPR,2,85000.0
1143,Beograd,Opština Stari grad,Dorćol,carigradska,Stan,48.0,1.5,CG,1,4,96000.0
2878,Beograd,Opština Stari grad,Dorćol,carigradska,Stan,48.0,1.5,CG,1,4,96000.0
4031,Beograd,Opština Palilula,Profesorska kolonija,carli caplina,Stan,89.0,3.0,EG,3,3,110000.0
3622,Beograd,Opština Zvezdara,Lipov lad,cede mijatovica,Stan,50.0,2.0,TA,1,3,83000.0
5811,Beograd,Opština Zvezdara,Dimitrija Tucovića,cegarska,Stan,63.0,3.0,CG,1,5,73900.0
5591,Beograd,Opština Čukarica,Velika Moštanica,"centar , 1. maja",Stan,49.0,2.0,TA,1,2,26000.0
4366,Beograd,Opština Čukarica,Cerak vinogradi,cerova,Stan,46.0,2.5,CG,PR,4,39000.0
5139,Beograd,Opština Vračar,Cvetni trg,cerska,Stan,80.0,3.0,TA,3,4,87000.0
6089,Beograd,Opština Vračar,Crveni krst,cerska,Stan,45.0,2.0,CG,VPR,3,70000.0
3194,Beograd,Opština Vračar,Crveni krst,cerska,Stan,35.0,2.0,CG,VPR,3,56000.0
207,Beograd,Opština Vračar,Crveni krst,cerska,Stan,80.0,4.0,CG,VPR,3,125000.0
5732,Beograd,Opština Vračar,SC Vračar,cerska,Stan,85.0,1.0,CG,1,3,145000.0
4645,Beograd,Opština Vračar,Čubura,cerska,Stan,51.0,2.0,CG,5,7,79900.0
5619,Beograd,Opština Vračar,Kalenić pijaca,cerska,Stan,80.0,3.0,TA,3,4,89900.0
5365,Beograd,Opština Vračar,Crveni krst,cerska,Stan,86.0,4.0,CG,1,3,145000.0
4946,Beograd,Opština Vračar,Crveni krst,cerska,Stan,68.0,3.0,CG,2,4,122000.0
4827,Beograd,Opština Vračar,Crveni krst,cerska,Stan,62.0,2.0,TA,3,4,85000.0
946,Beograd,Opština Vračar,Crveni krst,cerska,Stan,35.0,2.0,CG,VPR,3,56000.0
1770,Beograd,Opština Vračar,Crveni krst,cerska,Stan,80.0,4.0,CG,VPR,3,125000.0
5360,Beograd,Opština Vračar,Crveni krst,cerska,Stan,35.0,2.0,CG,VPR,3,56000.0
5710,Beograd,Opština Vračar,Crveni krst,cerska,Stan,80.0,4.0,CG,VPR,3,125000.0
3345,Beograd,Opština Vračar,Crveni krst,cerska,Stan,45.0,2.0,CG,VPR,3,70000.0
1020,Beograd,Opština Vračar,Crveni krst,cerska,Stan,45.0,2.0,CG,VPR,3,70000.0
673,Beograd,Opština Čukarica,Cerak vinogradi,cerski venac,Stan,83.0,3.5,CG,1,3,82900.0
2404,Beograd,Opština Čukarica,Cerak vinogradi,cerski venac,Stan,83.0,3.5,CG,1,3,82900.0
1234,Beograd,Opština Čukarica,Cerak vinogradi,cerski venac,Stan,88.0,3.5,CG,3,6,87000.0
2011,Beograd,Opština Čukarica,Cerak vinogradi,cerski venac,Stan,62.0,2.5,CG,3,3,65000.0
1173,Beograd,Opština Čukarica,Cerak vinogradi,cerski venac,Stan,83.0,3.5,CG,1,3,82900.0
3916,Beograd,Opština Čukarica,Cerak vinogradi,cerski venac,Stan,95.0,3.5,CG,4,6,96000.0
2874,Beograd,Opština Čukarica,Cerak vinogradi,cerski venac,Stan,83.0,3.5,CG,1,3,82900.0
3251,Beograd,Opština Čukarica,Cerak vinogradi,cerski venac,Stan,88.0,3.5,CG,3,6,87000.0
185,Beograd,Opština Čukarica,Cerak vinogradi,cerski venac,Stan,62.0,2.5,CG,3,3,65000.0
473,Beograd,Opština Zemun,Centar,cetinjska,Stan,12.0,1.0,EG,PR,1,13500.0
2244,Beograd,Opština Zemun,Centar,cetinjska,Stan,12.0,1.0,EG,PR,1,13500.0
3798,Beograd,Opština Stari grad,Bajlonijeva pijaca,cetinjska,Stan,140.0,5+,CG,1,5,199000.0
5097,Beograd,Opština Stari grad,Knez Mihailova,cika ljubina,Stan,53.0,2.0,EG,4,5,159000.0
1971,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,92.0,3.0,CG,21,24,79000.0
270,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,92.0,3.0,CG,21,24,79000.0
5786,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,81.0,3.0,CG,17,24,78000.0
2192,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,118.0,3.5,CG,22,22,80000.0
1655,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,120.0,4.0,CG,21,22,119000.0
3043,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,54.0,1.5,CG,4,23,60000.0
4992,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,89.0,3.0,CG,21,24,79000.0
855,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,49.0,1.5,CG,11,22,58000.0
634,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,118.0,3.5,CG,22,22,80000.0
2282,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,49.0,1.5,CG,11,22,58000.0
3504,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,120.0,4.0,CG,21,22,119000.0
1240,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,54.0,1.5,CG,4,23,60000.0
4410,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,89.0,3.0,CG,21,24,79000.0
3129,Beograd,Opština Voždovac,Banjica,crnotravska,Stan,120.0,4.0,CG,21,22,119000.0
3244,Beograd,Opština Čukarica,Cerak vinogradi,crvenih hrastova,Stan,65.0,2.5,CG,1,6,68500.0
1557,Beograd,Opština Čukarica,Cerak vinogradi,crvenih hrastova,Stan,65.0,2.5,CG,1,6,68500.0
4468,Beograd,Opština Čukarica,Bele vode,crveno barjace,Stan,43.0,1.5,CG,1,1,41000.0
1206,Beograd,Opština Zvezdara,Cvetanova ćuprija,cvetanova cuprija,Stan,54.0,2.0,TA,2,2,56000.0
5821,Beograd,Opština Zvezdara,Cvetanova ćuprija,cvetanova cuprija,Stan,30.0,1.5,Gas,3,4,28500.0
3258,Beograd,Opština Zvezdara,Cvetanova ćuprija,cvetanova cuprija,Stan,54.0,2.0,TA,2,2,56000.0
773,Beograd,Opština Zvezdara,Cvetanova ćuprija,cvetanova cuprija,Stan,48.0,2.5,EG,2,3,52800.0
2692,Beograd,Opština Zvezdara,Cvetanova ćuprija,cvetanova cuprija,Stan,48.0,2.5,EG,2,3,52800.0
4380,Beograd,Opština Palilula,Cvijićeva,cvijiceva,Stan,19.0,0.5,EG,6,13,35500.0
3011,Beograd,Opština Palilula,Profesorska kolonija,cvijiceva,Stan,61.0,2.0,CG,2,5,140000.0
5035,Beograd,Opština Palilula,Centar,cvijiceva,Stan,70.0,2.5,TA,5,5,105000.0
153,Beograd,Opština Palilula,Centar,cvijiceva,Stan,52.0,2.0,CG,3,5,84000.0
1305,Beograd,Opština Palilula,Profesorska kolonija,cvijiceva,Stan,61.0,2.0,CG,2,5,140000.0
4297,Beograd,Opština Palilula,Cvijićeva,cvijiceva,Stan,42.0,2.0,TA,PR,5,143000.0
255,Beograd,Opština Palilula,Poštanska štedionica,cvijiceva,Stan,60.0,2.0,TA,PR,5,108000.0
2962,Beograd,Opština Palilula,Cvijićeva,cvijiceva,Stan,76.0,2.5,TA,2,5,110000.0
3530,Beograd,Opština Palilula,Profesorska kolonija,cvijiceva,Stan,80.0,3.0,CG,6,9,92900.0
1902,Beograd,Opština Palilula,Poštanska štedionica,cvijiceva,Stan,60.0,2.0,TA,PR,5,108000.0
1127,Beograd,Opština Palilula,Cvijićeva,cvijiceva,Stan,76.0,2.5,TA,2,5,110000.0
4735,Beograd,Opština Palilula,Poštanska štedionica,cvijiceva,Stan,220.0,3.0,Mermerni radijatori,4,5,225000.0
1817,Beograd,Opština Palilula,Centar,cvijiceva,Stan,52.0,2.0,CG,3,5,84000.0
5113,Beograd,Opština Palilula,Cvijićeva,cvijiceva,Stan,69.0,3.0,EG,6,6,105000.0
4151,Beograd,Opština Palilula,Centar,cvijiceva,Stan,76.0,3.0,EG,2,5,110000.0
5828,Beograd,Opština Palilula,Centar,dalmatinska,Stan,165.0,5+,CG,5,5,165000.0
5510,Beograd,Opština Voždovac,Vojvode Stepe,danila bojovica,Stan,100.0,4.0,TA,1,1,90000.0
4983,Beograd,Opština Čukarica,Železnik,darinke radovic,Stan,36.0,1.0,CG,5,15,31000.0
4000,Beograd,Opština Zvezdara,Bulbulder,dimitrija tucovica,Stan,210.0,5.0,CG,7,7,204000.0
613,Beograd,Opština Zvezdara,Đeram pijaca,djakovacka,Stan,56.0,2.5,CG,1,6,90000.0
2225,Beograd,Opština Zvezdara,Đeram pijaca,djakovacka,Stan,56.0,2.5,CG,1,6,90000.0
4436,Beograd,Opština Zemun,Muhar,dobanovacka,Stan,50.0,2.5,TA,2,3,61000.0
1059,Beograd,Opština Stari grad,Dorćol,dositejeva,Stan,88.0,3.5,CG,VPR,6,180000.0
2716,Beograd,Opština Stari grad,Dorćol,dositejeva,Stan,88.0,3.5,CG,VPR,6,180000.0
4496,Beograd,Opština Novi Beograd,Dr Ivana Ribara,dr ivana ribara,Stan,77.0,2.5,CG,1,5,85000.0
1342,Beograd,Opština Palilula,Karaburma,dr nika miljanica,Stan,62.0,2.5,TA,2,3,63900.0
2808,Beograd,Opština Palilula,Karaburma,dr nika miljanica,Stan,62.0,2.5,TA,2,3,63900.0
4819,Beograd,Opština Palilula,Palilulska pijaca,dr. dragoslava popovica,Stan,113.0,4.0,EG,2,3,130000.0
4805,Beograd,Opština Palilula,Tašmajdan,dr. dragoslava popovica,Stan,128.0,5.0,CG,5,5,214900.0
4616,Beograd,Opština Novi Beograd,Dr Ivana Ribara,dr ivana ribara,Stan,49.0,1.5,CG,PR,6,64000.0
5418,Beograd,Opština Novi Beograd,Dr Ivana Ribara,dr ivana ribara,Stan,91.0,3.0,CG,7,7,89000.0
693,Beograd,Opština Zemun,Save Kovačevića,dragana rakica,Stan,89.0,3.5,CG,1,3,93000.0
2274,Beograd,Opština Zemun,Save Kovačevića,dragana rakica,Stan,89.0,3.5,CG,1,3,93000.0
4738,Beograd,Opština Palilula,Karaburma,drenovacka,Stan,48.0,2.0,CG,7,10,46000.0
2482,Beograd,Opština Palilula,Karaburma,drenovacka,Stan,50.0,2.0,CG,7,10,46900.0
729,Beograd,Opština Palilula,Karaburma,drenovacka,Stan,50.0,2.0,CG,7,10,46900.0
3469,Beograd,Opština Čukarica,Žarkovo,dusana vlajica,Stan,54.0,2.5,Gas,2,5,68000.0
4949,Beograd,Opština Novi Beograd,Blok 61,dusana vukasovica,Stan,56.0,1.5,CG,6,7,55000.0
1688,Beograd,Opština Palilula,Palilulska pijaca,dalmatinska,Stan,52.0,2.5,TA,PSUT,4,43000.0
3333,Beograd,Opština Palilula,Palilulska pijaca,dalmatinska,Stan,52.0,2.5,TA,PSUT,4,43000.0
4761,Beograd,Opština Stari grad,Centar,dalmatinska,Stan,100.0,2.5,CG,5,5,149000.0
3921,Beograd,Opština Palilula,Poštanska štedionica,dalmatinska,Stan,78.0,3.0,CG,2,6,160000.0
4797,Beograd,Opština Stari grad,Centar,dalmatinska,Stan,74.0,3.0,CG,VPR,3,110000.0
5124,Beograd,Opština Zvezdara,Vukov Spomenik,dalmatinska,Stan,34.0,3.0,TA,3,4,62000.0
5282,Beograd,Opština Stari grad,Centar,dalmatinska,Stan,142.0,5.0,CG,2,6,259000.0
5140,Beograd,Opština Palilula,Poštanska štedionica,dalmatinska,Stan,121.0,5.0,CG,VPR,4,140000.0
3946,Beograd,Opština Palilula,Poštanska štedionica,dalmatinska,Stan,78.0,3.0,TA,4,4,95000.0
874,Beograd,Opština Palilula,Mašinski fakultet,dalmatinska,Stan,72.0,2.5,CG,VPR,5,107900.0
4905,Beograd,Opština Palilula,Centar,dalmatinska,Stan,73.0,3.0,CG,VPR,5,100000.0
2516,Beograd,Opština Palilula,Mašinski fakultet,dalmatinska,Stan,72.0,2.5,CG,VPR,5,107900.0
4037,Beograd,Opština Palilula,Hadžipopovac,dalmatinska,Stan,49.0,3.0,EG,PR,1,74000.0
4967,Beograd,Opština Stari grad,Centar,dalmatinska,Stan,121.0,3.0,CG,1,6,140000.0
4990,Beograd,Opština Zvezdara,Vukov Spomenik,dalmatinska,Stan,57.0,3.0,CG,1,3,95000.0
4377,Beograd,Opština Palilula,Profesorska kolonija,dalmatinska,Stan,84.0,3.0,CG,1,4,150000.0
4443,Beograd,Opština Vračar,Čubura,danicareva,Stan,80.0,4.0,Podno,1,3,176000.0
4348,Beograd,Opština Vračar,Čubura,danicareva,Stan,40.0,2.0,Podno,1,3,88000.0
4006,Beograd,Opština Voždovac,Konjarnik,danice markovic,Stan,71.0,2.5,CG,VPR,4,78000.0
1808,Beograd,Opština Voždovac,Konjarnik,danice markovic,Stan,48.0,1.0,CG,2,4,55000.0
2259,Beograd,Opština Voždovac,Konjarnik,danice markovic,Stan,48.0,1.0,CG,2,4,55000.0
117,Beograd,Opština Voždovac,Konjarnik,danice markovic,Stan,48.0,1.0,CG,2,4,55000.0
550,Beograd,Opština Voždovac,Konjarnik,danice markovic,Stan,48.0,1.0,CG,2,4,55000.0
1997,Beograd,Opština Voždovac,Darvinova pošta,danila bojovica,Stan,66.0,3.0,TA,PR,2,89000.0
296,Beograd,Opština Voždovac,Darvinova pošta,danila bojovica,Stan,66.0,3.0,TA,PR,2,89000.0
5135,Beograd,Opština Voždovac,Darvinova pošta,danila bojovica,Stan,85.0,3.5,CG,VPR,2,107000.0
4936,Beograd,Opština Novi Beograd,Bežanijska kosa 1,danila lekica,Stan,95.0,3.5,CG,4,4,97900.0
5241,Beograd,Opština Novi Beograd,Bežanijska kosa 1,danila lekica,Stan,70.0,2.5,CG,3,3,83000.0
3576,Beograd,Opština Novi Beograd,Bežanijska kosa 1,danila lekica spanca,Stan,70.0,3.5,CG,3,3,79900.0
4296,Beograd,Opština Zemun,Karađorđev trg,danila medakovica,Stan,37.0,1.0,CG,VPR,4,79000.0
3853,Beograd,Opština Zvezdara,Mirijevo,danilova,Stan,30.0,1.5,EG,3,4,29000.0
1683,Beograd,Opština Palilula,Karaburma,danteova,Stan,93.0,3.0,EG,1,1,119000.0
3085,Beograd,Opština Palilula,Karaburma,danteova,Stan,93.0,3.0,EG,1,1,119000.0
436,Beograd,Opština Palilula,Višnjička Banja,darinke jevric,Stan,81.0,2.5,Gas,PR,3,63000.0
2048,Beograd,Opština Palilula,Višnjička Banja,darinke jevric,Stan,81.0,2.5,Gas,PR,3,63000.0
5448,Beograd,Opština Palilula,Višnjička Banja,darinke jevric,Stan,39.0,1.5,EG,2,3,42000.0
5967,Beograd,Opština Čukarica,Železnik,darinke radovic,Stan,56.0,2.0,CG,11,14,37000.0
4749,Beograd,Opština Čukarica,Novi Železnik,darinke radovic,Stan,52.0,2.0,CG,4,8,42400.0
4272,Beograd,Opština Čukarica,Železnik,darinke radovic,Stan,56.0,2.0,CG,8,9,42500.0
3856,Beograd,Opština Voždovac,Lekino brdo,debarska,Stan,52.0,2.5,EG,PR,3,72800.0
223,Beograd,Opština Voždovac,Lekino brdo,debarska,Stan,52.0,2.5,EG,PR,3,82900.0
5599,Beograd,Opština Voždovac,Lekino brdo,debarska,Stan,45.0,2.5,CG,VPR,3,71500.0
4648,Beograd,Opština Voždovac,Lekino brdo,debarska,Stan,87.0,4.0,CG,3,3,138300.0
5892,Beograd,Opština Voždovac,Lekino brdo,debarska,Stan,66.0,3.0,CG,3,3,105000.0
2158,Beograd,Opština Voždovac,Lekino brdo,debarska,Stan,52.0,2.5,EG,PR,3,82900.0
3837,Beograd,Opština Voždovac,Lekino brdo,debarska,Stan,48.0,2.0,CG,PR,4,78000.0
3956,Beograd,Opština Stari grad,Centar,decanska,Stan,85.0,3.0,EG,4,6,159000.0
6061,Beograd,Opština Palilula,Padinska skela,dejana smiljkovica,Stan,65.0,3.0,EG,1,4,34900.0
4567,Beograd,Opština Palilula,Padinska skela,dejana smiljkovica,Stan,26.0,1.5,TA,5,5,16600.0
3984,Beograd,Opština Palilula,Padinska skela,dejana smiljkovica,Stan,51.0,2.0,TA,2,2,35000.0
5824,Beograd,Opština Palilula,Padinska skela,dejana smiljkovica,Stan,48.0,1.5,TA,4,5,26000.0
4083,Beograd,Opština Palilula,Padinska skela,dejana smiljkovica,Stan,40.0,1.5,TA,PR,1,45000.0
4102,Beograd,Opština Savski venac,Centar,deligradska,Stan,60.0,2.5,CG,7,10,110000.0
2833,Beograd,Opština Savski venac,Centar,deligradska,Stan,78.0,3.5,CG,4,5,133000.0
4103,Beograd,Opština Savski venac,Centar,deligradska,Stan,73.0,3.5,CG,4,4,133000.0
1089,Beograd,Opština Savski venac,Centar,deligradska,Stan,78.0,3.5,CG,4,5,133000.0
5984,Beograd,Opština Palilula,Tašmajdan,desanke maksimovic,Stan,82.0,3.0,CG,2,8,169900.0
1458,Beograd,Opština Voždovac,Konjarnik,deset avijaticara,Stan,49.0,1.0,CG,3,5,56000.0
3386,Beograd,Opština Voždovac,Konjarnik,deset avijaticara,Stan,49.0,1.0,CG,3,5,56000.0
5050,Beograd,Opština Zvezdara,Cvetkova pijaca,deset avijaticara,Stan,93.0,3.5,CG,3,4,125000.0
4835,Beograd,Opština Zvezdara,Lion,despota olivera,Stan,65.0,3.0,CG,13,15,88000.0
4462,Beograd,Opština Palilula,Višnjička Banja,despotovacka,Stan,36.0,1.5,TA,PR,3,29000.0
6002,Beograd,Opština Stari grad,Centar,decanska,Stan,79.0,3.5,CG,3,5,165000.0
3440,Beograd,Opština Palilula,Višnjica,decja,Stan,39.0,1.5,EG,VPR,3,33150.0
1491,Beograd,Opština Palilula,Višnjica,decja,Stan,32.0,1.5,EG,VPR,3,27200.0
3446,Beograd,Opština Palilula,Višnjica,decja,Stan,32.0,1.5,EG,VPR,3,27200.0
3378,Beograd,Opština Palilula,Višnjica,decja,Stan,36.0,1.5,EG,1,3,30600.0
1309,Beograd,Opština Palilula,Višnjica,decja,Stan,36.0,1.5,EG,1,3,30600.0
1477,Beograd,Opština Palilula,Višnjica,decja,Stan,39.0,1.5,EG,VPR,3,33150.0
5728,Beograd,Opština Savski venac,Dedinje,diane budisavljevic,Stan,120.0,4.0,CG,VPR,3,295000.0
5955,Beograd,Opština Savski venac,Dedinje,diane budisavljevic,Stan,97.0,3.0,Gas,1,2,300000.0
3682,Beograd,Opština Savski venac,Lisičji potok,diane budisavljevic,Stan,100.0,3.0,Gas,VPR,2,250000.0
3771,Beograd,Opština Savski venac,Lisičji potok,diane budisavljevic,Stan,232.0,5+,EG,PR,3,395000.0
308,Beograd,Opština Savski venac,Dedinje,diane budisavljevic,Stan,90.0,2.5,EG,VPR,3,162000.0
1825,Beograd,Opština Savski venac,Dedinje,diane budisavljevic,Stan,90.0,2.5,EG,VPR,3,162000.0
17,Beograd,Opština Palilula,Karaburma,diljska,Stan,101.0,3.5,TA,2,2,85000.0
1740,Beograd,Opština Palilula,Karaburma,diljska,Stan,101.0,3.5,TA,2,2,85000.0
5468,Beograd,Opština Rakovica,Kneževac,dimitrija koturovica,Stan,43.0,1.5,CG,4,5,46000.0
5924,Beograd,Opština Rakovica,Miljakovac,dimitrija koturovica,Stan,44.0,1.5,EG,PR,2,32000.0
1490,Beograd,Opština Zvezdara,Dimitrija Tucovića,dimitrija tucovica,Stan,51.0,2.0,CG,1,6,82000.0
3190,Beograd,Opština Zvezdara,Dimitrija Tucovića,dimitrija tucovica,Stan,51.0,2.0,CG,1,6,82000.0
2014,Beograd,Opština Zvezdara,Dimitrija Tucovića,dimitrija tucovica,Stan,61.0,3.0,CG,5,8,115000.0
